candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
502,5562,108,4,walking,0.02,-1.2532,0.0079,-0.0198,-0.1441,-0.5427,-0.794,-0.1516,-0.6167,-0.4358,0.231,-0.1301,-0.3176,-0.0286,-0.0128,0.261,0.1642,0.0222,0.5396,0.0403,-0.5541,-0.0574,0.006,1.3307,0.451,1.2574,-0.0452,-0.0755,0.0762,-0.1369,0.4344,-0.0052,-1.3512,-0.1828,-0.1146,-0.0202,1.0958,0.387,-1.5501,0.0234,0.1166,-0.0874,0.3428,0.4009,-0.0268,-0.1743,-1.937,0.5678,0.5616,0.0244,-0.1166,0.3553,-0.1184,-0.2829
503,5563,108,4,walking,0.2171,-1.1606,-0.0832,-0.0373,-0.1434,-0.5431,-0.9541,0.2714,0.0386,0.5661,-1.4092,-0.5637,-0.1304,-0.0067,0.1069,-2.4326,-1.1644,-0.003,0.392,-0.0441,-0.6703,-0.013,0.0732,0.1369,0.3843,0.0156,-0.1438,0.0519,0.0107,-0.0605,-0.5809,-0.1476,0.6086,0.038,-0.0341,0.1169,0.0233,0.2377,-0.2332,0.085,-0.0261,-0.0111,-0.2002,0.4042,-0.2627,-0.1583,-1.3324,-1.5278,-0.4869,-0.2866,0.0079,-0.3788,-0.1622,-0.3742
504,5564,108,4,walking,0.0585,-1.3601,-0.0421,-0.0121,-0.0752,-0.5324,-1.019,-0.172,0.1181,-0.5501,-1.644,0.7262,0.0177,0.0862,0.1819,-1.1011,0.9636,0.0554,0.4545,0.0429,-0.5798,0.0455,-0.0247,1.7243,0.4249,1.6227,-0.2389,0.233,0.071,0.0018,-0.5069,-0.1811,1.5354,-0.1658,0.0843,-0.2507,-2.8074,0.6083,0.7227,0.2058,0.2245,-0.058,0.0019,0.3534,-0.2158,-0.0054,2.0512,-2.1822,-0.014,0.2262,0.1813,-1.7788,0.0684,0.1668
506,5566,108,4,walking,0.0184,-1.3143,0.0009,-0.1736,-0.2767,-0.6348,-0.9854,-0.0388,0.0786,0.1044,-0.4348,-0.0288,-0.0366,-0.0758,0.0579,-0.035,0.0609,0.0585,0.2789,0.0465,-0.5655,0.0307,0.013,-0.1096,0.448,0.0066,0.0024,0.0415,-0.0789,-0.1032,-0.254,-0.0463,-1.3704,-0.1044,-0.0099,0.0606,2.0292,0.3647,-1.0721,0.0244,0.1185,-0.0775,-0.1586,0.4306,-0.1113,-0.017,0.0237,0.0478,0.0506,-0.0779,-0.1129,1.2094,0.2041,0.132
507,5567,108,4,walking,0.0648,-1.4511,0.0277,0.0384,-0.2443,-0.5621,-0.9449,-0.0376,0.1033,-0.4893,1.1872,-0.7255,0.0683,0.1164,0.282,-0.812,-0.3264,0.1035,0.1675,-0.0149,-0.6717,0.0682,-0.025,0.8674,0.435,-1.3236,-0.2589,-0.268,-0.1144,-0.1826,-0.3767,-0.0857,-1.5727,-0.0865,0.0149,0.0362,2.3398,0.3767,2.1073,0.1426,-0.0338,-0.0217,-0.1119,0.3858,-0.3283,-0.0416,-0.812,-1.8587,-0.8649,0.2505,0.0521,1.2914,-0.0253,-0.2388
508,5568,108,4,walking,0.2346,-1.3683,-0.0035,-0.029,-0.1942,-0.5493,-0.6985,0.0414,0.0037,1.2576,2.0418,0.3631,0.3289,0.1234,0.0862,0.0206,-0.8427,0.0443,0.375,-0.1647,-0.6628,0.004,-0.018,-0.5872,0.4574,1.3288,-0.033,0.281,-0.0509,0.0057,0.1294,-0.2621,-1.3074,-0.1418,-0.0816,0.1438,-1.377,0.2508,-1.8161,-0.195,-0.0368,-0.0216,0.0441,0.5299,-0.1817,0.1163,1.6778,-2.5434,0.2126,-0.0381,-0.0347,2.0702,-0.5382,0.0122
509,5569,108,4,walking,0.0034,-1.385,0.0651,-0.1776,-0.3521,-0.4507,-0.8383,0.0352,-0.1116,1.1661,1.3029,0.6029,-0.337,-0.0353,0.0703,-1.5472,0.3268,-0.0676,0.1764,-0.2362,-0.6761,0.0019,0.0064,1.1497,0.4624,-0.54,0.0632,-0.0177,0.138,-0.0447,-0.3679,-0.0383,1.6084,0.2886,-0.0586,-0.0856,2.7415,0.5207,1.7491,0.2238,0.1114,-0.1184,0.1322,0.3969,-0.3174,-0.508,-2.0594,-2.4562,1.2037,-0.0603,-0.1614,2.5537,-0.0301,0.5355
510,5570,108,4,walking,0.0552,-1.0005,-0.053,-0.0328,-0.216,-0.4458,-0.8437,-0.2454,0.2744,1.0904,0.5013,0.0373,0.0166,-0.1147,0.1074,-1.5206,-0.599,0.0242,0.0038,-0.0207,-0.671,-0.024,-0.0783,0.049,0.3871,0.0479,0.0364,-0.1164,0.0564,-0.041,-0.5181,0.0504,0.058,0.0031,0.0087,-0.0421,-2.4562,0.5772,-0.9011,-0.1339,0.0105,0.0058,0.2176,0.4228,-0.1638,0.1713,0.039,0.3612,-0.2881,-0.2073,-0.0333,-2.3018,0.358,0.2463
512,5572,108,4,walking,0.1637,-1.4458,-0.0898,-0.17,-0.146,-0.5256,-1.0299,0.0263,-0.5547,-1.2777,-0.3391,0.5283,0.0886,-0.0243,0.1658,0.7321,-0.5442,-0.2724,0.0351,0.0324,-0.5683,-0.0275,-0.0217,1.3217,0.4133,-0.5329,-0.0576,0.0106,-0.218,-0.0428,0.4183,-0.0011,-0.3519,-0.1367,0.0036,-0.0024,-1.3916,0.5224,-1.6771,-0.0292,0.1854,0.1141,0.3665,0.5106,0.1781,0.2832,-2.7296,2.4747,-0.4441,0.2373,0.0774,2.6369,-0.1991,0.0096
513,5573,108,4,walking,0.1207,-1.2476,-0.1443,-0.1376,-0.3741,-0.5481,-0.9243,-0.1127,0.1144,-1.2161,-0.8378,0.1633,0.113,-0.2613,-0.1703,2.0149,0.9171,-0.0212,0.245,-0.0013,-0.6029,-0.0104,-0.1466,-0.374,0.4467,-0.6261,0.2137,-0.0302,0.0616,0.2117,0.4032,0.0344,-0.3745,-0.11,-0.0468,-0.0202,0.0408,0.5257,1.7328,0.1886,0.2054,0.214,-0.2117,0.3497,0.1263,-0.5487,-0.561,1.1153,-1.2309,0.3268,0.0892,0.6424,-0.4733,0.4712
514,5574,108,4,walking,0.0521,-1.2221,-0.0231,0.0235,0.2516,-0.5224,-0.986,0.0776,-0.0029,0.6831,1.7381,-2.7804,-0.3887,0.1075,-0.1813,0.2309,0.3612,-0.1149,0.3069,0.023,-0.7283,-0.0243,-0.0011,1.1319,0.5228,-0.0814,-0.0734,0.1434,0.1038,0.0582,0.4394,-0.1624,1.4841,-0.3364,0.0786,-0.1031,1.6801,0.3102,1.9812,0.0186,-0.0614,-0.0172,0.031,0.5409,-0.044,0.188,-1.5521,0.2629,1.3111,-0.0461,0.1314,2.208,-0.3723,-0.3001
516,5576,108,4,walking,0.0252,-1.2178,-0.0668,0.1487,-0.19,-0.5234,-0.9141,-0.0701,-0.1041,-2.1667,1.8627,-0.3,0.0185,0.2015,0.0094,-1.4053,0.694,-0.0775,0.4271,-0.1088,-0.5822,0.026,0.0374,-1.5247,0.4857,-0.9516,-0.0432,-0.0037,-0.1086,-0.0447,0.4673,-0.0715,-0.5276,-0.0734,-0.1007,-0.0301,-0.9665,0.4684,1.8062,0.1022,0.1274,-0.065,0.1835,0.517,-0.0232,-0.4182,-0.0799,-0.6216,-1.4664,0.0586,0.2017,1.7182,-0.0297,-0.2237
517,5577,108,4,walking,0.0226,-1.3779,-0.0742,-0.1471,-0.3784,-0.4979,-0.9146,-0.0502,-0.2734,1.0664,-1.0935,0.1331,-0.1447,-0.18,-0.0406,-1.1078,-1.5282,0.1077,0.5053,-0.0526,-0.7462,-0.0158,-0.0126,1.504,0.3932,1.2469,-0.0082,-0.0837,-0.0173,-0.0531,0.8234,-0.12,-1.3359,-0.0156,0.0105,-0.0476,-2.3466,0.3624,2.0031,0.1457,-0.0755,-0.1013,-0.1676,0.3687,-0.1034,-0.1671,0.3768,1.6067,-0.3273,-0.0316,-0.0288,-2.3143,-0.3406,0.033
518,5578,108,4,walking,0.0241,-1.172,0.0678,-0.1057,-0.2107,-0.5608,-0.993,-0.3718,0.3474,-1.0041,-0.8611,2.1624,0.0783,-0.2862,0.354,-2.6736,-0.0523,-0.0065,0.3808,0.0609,-0.6101,-0.0563,0.0585,-1.4868,0.3933,-0.6951,-0.0032,-0.1541,-0.1607,-0.064,-0.776,-0.1135,1.4887,-0.0222,-0.0272,-0.0511,-2.6698,0.3457,1.8807,0.1134,0.0667,0.1324,0.2324,0.4604,0.4807,0.3489,-0.4291,1.4034,-0.1213,-0.054,-0.1161,-2.5498,-1.0065,-0.3751
519,5579,108,4,walking,0.2758,-1.3746,-0.0763,0.0435,-0.2654,-0.4394,-0.759,-0.0322,0.0049,1.5701,0.3981,-1.2358,0.0646,-0.0762,-0.2316,-1.2911,1.5148,-0.0735,0.2709,-0.1423,-0.7271,0.0211,0.0302,1.8712,0.4436,-0.6103,0.0445,0.0667,-0.2188,-0.1471,1.3178,0.0882,1.5848,-0.3788,-0.0542,-0.0214,-2.8072,0.404,0.5404,0.0018,0.125,0.2036,-0.0073,0.3652,0.3889,-0.1154,0.8818,0.0328,-0.1231,-0.0673,0.1707,1.8377,-0.5336,0.4488
520,5580,108,4,walking,0.1,-1.262,0.0864,0.1877,-0.2195,-0.492,-0.4745,-0.0033,0.1089,-0.5806,0.8472,0.0186,0.011,-0.1123,-0.1136,-1.7709,0.1772,0.0757,0.4898,0.132,-0.6325,-0.0342,-0.0187,0.2152,0.5174,-0.1205,-0.0842,-0.1058,0.0383,0.084,0.8711,-0.1113,0.6153,0.1824,0.0486,0.0721,-0.6742,0.3722,-0.6403,0.1009,-0.0381,0.0573,0.1045,0.5363,-0.0046,0.0869,1.5532,-0.3367,-0.2286,-0.1032,-0.0347,0.753,0.2258,-0.1447
522,5582,108,4,walking,0.2604,-1.4773,-0.2072,-0.0235,-0.2647,-0.624,-0.9634,0.007,-0.7176,-1.6631,-0.183,0.1633,-0.1431,-0.3674,-0.3317,0.4,-1.9644,-0.0589,0.6214,0.047,-0.5964,-0.0204,-0.0276,0.3418,0.4357,1.8404,-0.2131,-0.2147,-0.0404,0.0723,1.3017,-0.2616,0.6224,0.0742,-0.2773,-0.0524,0.4065,0.4538,1.9042,0.2125,0.1121,0.1243,0.0612,0.4418,-0.2763,0.3322,-1.25,-0.2247,-1.3098,0.0286,0.1343,-0.4901,0.1211,0.303
523,5583,108,4,walking,0.2537,-1.304,-0.052,-0.1836,-0.2263,-0.5397,-0.9579,0.0368,0.1012,-1.1228,1.5191,1.2308,-0.0897,-0.0507,-0.2258,-0.7189,-0.6342,-0.1053,0.5786,-0.1036,-0.5703,-0.0361,-0.0122,-1.5171,0.5304,1.14,-0.1604,-0.1807,-0.1214,0.0011,0.7181,-0.1106,0.4833,-0.1767,-0.0484,-0.1138,-0.8081,0.4742,-2.2034,-0.1636,0.0185,-0.1781,-0.1642,0.4602,0.1078,-0.2335,-1.5419,-2.4482,-0.2107,-0.1613,0.0522,1.5328,-0.2668,-0.3582
525,5585,108,4,walking,0.1222,-1.1297,0.0142,0.046,0.1636,-0.3933,-0.9713,0.0454,0.6716,-0.4403,-1.2347,0.1062,-0.0507,0.1058,0.0678,-0.0843,0.2837,-0.0888,0.5079,-0.0462,-0.6131,-0.012,0.0341,1.3412,0.4644,-1.7893,0.0826,-0.1851,-0.0506,-0.0537,-0.0981,-0.0236,-0.4969,-0.2073,-0.073,-0.1083,-2.041,0.4723,2.2864,0.266,0.0034,0.0302,0.0137,0.3785,-0.0027,0.1236,0.6473,-2.189,-0.7224,0.0356,0.2111,-1.9364,0.0083,0.1002
527,5587,108,4,walking,0.0647,-1.2064,0.0751,-0.0518,-0.1936,-0.5621,-0.9689,-0.0115,0.0331,0.6005,-1.3309,-1.0133,-0.1847,-0.0318,-0.0383,-0.1377,0.2446,-0.051,0.4026,-0.0542,-0.6337,0.0057,0.0218,-1.2314,0.4067,-1.6078,-0.1182,0.0025,-0.0751,-0.0882,1.3226,-0.1358,-1.0744,-0.0172,-0.024,-0.1517,2.4688,0.6501,-0.6463,0.0356,0.106,-0.1854,-0.064,0.6576,-0.2248,-0.0687,-2.128,1.3566,-0.8651,-0.1418,0.3097,2.1049,0.1317,1.5372
529,5589,108,4,walking,0.1236,-1.2793,0.0341,-0.0723,-0.1677,-0.551,-0.722,-0.0452,-0.2862,0.0146,-1.0321,1.0268,0.212,0.2454,0.1211,1.6046,2.2642,-0.1633,0.1332,-0.2055,-0.6478,0.0214,0.004,-1.3734,0.4162,0.403,-0.1621,-0.105,-0.0376,0.0406,-0.4723,-0.0122,1.3002,-0.0679,0.0663,0.1186,-0.1301,0.4135,0.7177,0.1069,0.0211,-0.0109,-0.106,0.8157,0.2443,0.1153,-1.314,-0.2634,-0.2381,0.0402,-0.3555,1.7414,-0.2237,1.2117
530,5590,108,4,walking,0.0008,-1.3407,-0.1475,-0.1788,-0.2616,-0.4963,-0.6902,-0.1676,0.0786,1.0707,0.846,-1.0315,0.1837,0.0613,0.0275,-0.3726,0.635,0.2156,0.2364,-0.1536,-0.572,-0.0346,-0.0714,1.2213,0.4127,-1.8401,-0.0893,0.1464,-0.264,0.1658,0.0007,-0.033,-1.1407,0.0687,0.0352,-0.0891,-0.9341,0.5206,2.5547,0.1684,0.215,0.0506,-0.1328,0.3796,0.1056,0.135,-1.7587,-1.4242,2.3013,-0.0781,-0.106,-0.4946,-0.5165,0.1753
532,5592,108,4,walking,0.0835,-1.4217,0.0675,0.1802,-0.2311,-0.4752,-0.4311,-0.3589,0.5368,1.5027,1.1409,0.8438,0.3043,-0.0602,-0.1059,1.4849,-1.9849,0.1075,0.2639,0.1363,-0.5837,0.0143,0.0313,0.6444,0.4789,1.3133,-0.0645,-0.1781,-0.2029,0.0018,-0.7133,-0.2388,-0.157,0.0515,-0.0286,0.217,-0.2352,0.4066,2.2187,0.0897,-0.1013,-0.0189,0.1657,0.4208,-0.2101,0.3748,-0.9265,0.8906,-1.579,-0.0184,-0.2332,-1.4568,0.3137,-0.2154
534,5594,108,4,walking,0.0012,-1.3375,0.1122,-0.0713,-0.253,-0.4701,-0.9393,-0.1256,-0.0087,1.7172,-0.4211,0.432,0.0542,0.0428,-0.1505,-0.477,-2.0644,-0.1446,0.3034,0.1026,-0.7353,0.0113,-0.056,0.7545,0.4169,0.4714,0.114,-0.1635,-0.0322,-0.2055,0.006,-0.0078,1.1638,-0.2527,0.18,-0.1341,-3.3819,0.3851,-1.9757,0.0088,-0.255,0.0133,0.1078,0.7638,-0.0626,0.3689,-2.7479,-2.4636,-0.0957,0.0305,-0.0825,1.849,0.2366,0.3779
535,5595,108,4,walking,0.1528,-1.4617,-0.0635,-0.0309,-0.0669,-0.473,-0.779,0.081,0.0855,0.5067,-0.0593,-0.2464,-0.0392,0.0781,-0.2223,1.0317,-2.1022,-0.0222,0.1067,-0.2342,-0.7126,-0.0128,0.0372,0.5589,0.5077,-1.5696,-0.0161,-0.0144,-0.0627,-0.0445,1.0669,-0.037,-0.8118,-0.0365,-0.0189,-0.0752,-0.345,0.2485,1.5889,0.1782,-0.0484,0.0414,-0.0744,0.2246,-0.0062,-0.1447,-1.5898,-2.4369,0.2181,0.1467,-0.0674,-0.8075,-0.0915,0.1233
536,5596,108,4,walking,0.0345,-1.35,-0.0067,-0.1312,-0.2377,-0.4728,-0.9199,0.046,-0.1832,-1.561,-0.9663,-1.8635,-0.0862,-0.1127,0.0336,0.3131,1.8059,-0.0031,0.5419,-0.1323,-0.5673,-0.0206,-0.0481,0.2303,0.4686,-1.6327,-0.1181,0.0519,-0.0702,-0.0608,0.4384,-0.1055,-0.5386,-0.108,0.0245,-0.1457,-0.0078,0.37,0.0608,0.0643,-0.0687,-0.1057,-0.1469,0.7827,0.066,0.1588,-1.2914,-2.232,-1.3361,0.016,0.1069,2.012,0.0732,-0.1489
537,5597,108,4,walking,0.2631,-1.1339,0.024,0.0193,-0.2506,-0.44,-0.7445,0.302,-0.8678,-1.0149,-2.0338,-0.6738,-0.0569,0.2017,-0.2062,1.835,2.2548,0.0066,0.3263,0.0735,-0.6206,-0.0715,0.0528,1.378,0.42,-1.313,0.0036,0.0482,0.0372,0.0082,0.6131,-0.077,-0.428,-0.1172,0.1448,-0.268,-2.7091,0.3231,-2.0432,0.111,-0.0167,-0.0621,-0.118,0.3827,-0.3728,-0.1406,1.2471,-2.2421,0.3673,-0.1079,-0.108,0.403,-0.0817,0.3188
539,5599,108,4,walking,0.0736,-1.3762,0.0879,0.0388,-0.1485,-0.5347,-0.8784,0.0838,0.063,0.8587,0.708,0.077,-0.1614,0.0626,-0.1554,-0.5557,0.3159,0.0318,0.2619,0.165,-0.6358,0.003,0.0082,1.8087,0.536,-1.6082,-0.281,0.1056,0.1118,-0.032,0.269,0.2014,1.1004,-0.1285,-0.0646,0.0169,-2.2237,0.4682,-0.3607,0.0579,0.1161,-0.0094,-0.3437,0.7108,-0.1582,-0.0877,-2.7522,-0.3285,-1.5484,0.084,0.0294,-1.4504,-0.4629,0.2561
540,5600,108,4,walking,0.0814,-1.1894,0.1241,-0.1588,-0.131,-0.535,-0.2645,0.1268,0.0433,1.2874,-0.3923,-1.6682,-0.2102,0.0316,0.145,-1.9649,0.7709,-0.2133,0.6389,-0.2371,-0.594,-0.0613,-0.1275,-1.7741,0.4416,1.0219,-0.1573,0.1317,-0.1021,0.1773,0.0997,-0.0243,-1.8323,-0.1388,-0.2122,-0.1044,-2.1517,0.4448,1.8338,0.0462,-0.0825,-0.0181,-0.2731,0.3689,-0.1004,-0.3732,0.1344,-1.8623,-0.4954,-0.2252,-0.323,0.0495,-0.2462,0.0642
542,5602,108,4,walking,0.0111,-1.1774,0.0311,-0.0829,-0.1923,-0.5265,-0.9699,0.1304,-0.004,0.6129,-1.5321,0.1233,0.0367,0.0774,-0.0242,2.3515,1.204,0.0632,0.4808,0.0374,-0.5608,-0.0079,-0.0218,-1.6085,0.5884,1.7361,-0.2169,-0.1783,0.0417,0.0025,-0.4596,0.1027,0.4511,0.0279,0.08,0.1206,-0.008,0.5522,-0.0055,0.2087,-0.043,0.1238,0.0161,0.8834,0.0235,0.0862,-0.2169,0.0273,-0.0749,0.0254,-0.0376,-0.0085,0.034,-0.0126
543,5603,108,4,walking,0.1144,-1.3142,-0.0668,-0.0517,-0.229,-0.5084,-0.8187,0.1217,-0.2744,-2.358,-1.8201,-0.2013,-0.059,-0.1878,-0.2588,-0.9824,-2.0118,-0.1176,0.0249,-0.1754,-0.6867,-0.0023,0.0038,1.2674,0.4399,0.1433,0.0846,0.2129,-0.2468,-0.0476,-0.0646,-0.1105,-1.4146,-0.1311,-0.0104,-0.1094,2.6423,0.3377,2.072,0.1545,-0.035,-0.1363,0.0817,0.3779,-0.3419,0.2503,0.5875,-1.6711,0.7212,0.1486,-0.278,0.933,0.3763,0.0469
544,5604,108,4,walking,0.0033,-1.4034,0.0105,-0.2112,-0.2167,-0.3348,-0.7604,0.0846,0.0246,-1.8234,-0.5186,0.2222,0.2648,-0.1674,0.0181,-0.7588,0.3141,0.0317,0.7194,0.036,-0.607,0.027,0.0052,-0.2093,0.438,-0.0039,-0.0364,-0.0526,-0.0384,-0.0326,-0.109,0.0741,0.275,0.0708,0.0786,-0.1073,-0.2312,0.4044,0.1304,0.1834,0.0214,0.0044,0.0417,0.4741,0.1325,-0.0644,0.06,-1.2061,0.0203,-0.0245,0.1385,-0.0028,0.0032,-0.0118
545,5605,108,4,walking,0.2301,-1.2304,0.0021,-0.1211,-0.0702,-0.68,-0.7269,-0.311,-0.1249,-1.2418,-0.5267,0.2073,-0.153,0.0245,0.0283,-1.1063,0.7177,0.1761,0.4034,0.0624,-0.5883,0.0534,0.088,0.0655,0.4228,-0.0277,0.1512,0.1011,0.0207,0.0024,1.131,-0.2854,0.1614,-0.0551,-0.0601,-0.2538,-0.5883,0.44,-2.2366,0.0332,-0.0626,-0.2501,-0.0447,0.3449,-0.0666,-0.4547,-2.4578,-2.3666,1.8533,-0.3284,-0.2821,2.3092,0.3422,-1.7136
546,5606,108,4,walking,0.1031,-1.4061,-0.1865,-0.2424,-0.0789,-0.6719,-1.104,0.0456,-1.4249,0.6661,-0.0865,0.1121,-0.091,0.1459,0.1018,-0.3679,-1.3071,-0.1246,0.0915,-0.107,-0.6546,-0.0421,0.0223,-0.3458,0.4037,0.7255,0.1786,0.0621,-0.0553,0.1476,0.5203,-0.1246,0.2828,-0.0546,-0.1007,-0.1672,2.1018,0.3735,2.7703,0.0704,0.0114,0.1443,0.2273,0.4049,-0.261,0.1486,-1.883,0.0633,-0.865,0.3379,0.3204,1.7429,0.1177,-0.0872
547,5607,108,4,walking,0.0183,-1.2841,0.0438,0.1824,-0.202,-0.4489,-0.3355,-0.2124,0.026,1.1551,1.6139,-2.4664,-0.3884,-0.1254,0.2651,1.466,-0.0721,-0.0141,0.3661,0.0044,-0.6511,0.0171,0.0658,0.016,0.5403,-0.7701,0.0049,-0.1089,0.1731,-0.0401,-0.0849,-0.0866,-1.017,-0.1805,-0.009,-0.2847,1.2814,0.6068,-1.2024,0.07,-0.08,0.0264,-0.0644,0.3404,-0.1555,0.1086,1.1402,2.1274,1.16,-0.3113,-0.3672,-2.0291,-0.058,0.005
551,5611,108,6,cycling,0.0263,0.5524,-0.0461,0.1788,0.0931,-0.2947,1.4521,0.1188,0.023,-0.035,0.0113,0.1022,-0.0552,-0.0111,-0.0442,-0.06,-0.0454,-0.2335,-0.0885,0.0557,0.2619,-0.0784,-0.0082,-0.0085,-1.1219,-0.0522,-0.1202,-0.0357,-0.0245,-0.1505,-0.0646,0.0345,-0.0889,0.1888,0.0443,0.0783,0.0415,-0.4939,0.0677,-0.8801,-0.012,-0.018,-0.005,0.3247,-0.0674,0.1288,-0.1542,0.2556,0.2051,-0.0603,0.1344,-0.1523,0.0754,0.0311
552,5612,108,6,cycling,0.0266,0.4531,-0.0304,0.047,0.1246,0.5329,1.3912,0.0062,0.0001,-0.0666,0.13,0.0036,0.0517,-0.026,-0.0088,0.0089,0.027,-0.0095,-0.219,0.015,0.1817,0.0015,-0.0085,-0.0411,-1.1719,-0.0033,0.037,0.0222,0.0416,0.057,-0.1231,-0.0437,-0.0577,0.0316,-0.046,-0.0401,-0.0176,-0.7878,0.0013,-0.7104,-0.0203,-0.0022,-0.043,0.4842,-0.0224,-0.0404,0.0571,0.0207,0.0164,-0.0108,0.0336,-0.0157,0.0005,0.0032
553,5613,108,6,cycling,0.0614,0.4484,-0.0072,0.1446,0.2261,0.3183,1.5522,-0.1854,0.115,-0.2287,-0.3238,-0.0368,-0.1389,-0.0254,-0.0343,-0.1168,0.0416,0.0163,-0.4437,0.0051,0.4626,0.0177,-0.0106,-0.043,-1.1238,0.0137,-0.0373,0.0865,-0.1426,0.0663,-0.2236,-0.1166,0.4532,0.125,-0.2346,0.1251,0.211,-0.358,0.2072,-0.9337,-0.0205,0.0377,-0.0361,0.558,0.0541,-0.0253,0.0695,0.215,0.2216,-0.0116,0.0784,-0.2842,-0.084,0.0129
554,5614,108,6,cycling,0.0082,0.4264,-0.007,0.1057,0.1237,0.1712,1.2853,-0.0423,-0.144,0.0218,0.0205,0.0422,-0.066,0.012,0.0428,0.0279,-0.0026,0.0234,0.0377,0.0404,0.2177,0.0333,0.0027,0.0345,-1.1163,-0.0107,-0.0633,0.1176,0.001,0.1363,0.0217,0.0033,-0.0341,0.0381,0.0271,0.0046,0.03,-0.53,-0.0035,-0.6057,0.0255,-0.0202,-0.0337,0.62,0.014,0.0382,0.005,-0.0149,0.0186,0.0104,0.0204,-0.0327,-0.0035,-0.007
555,5615,108,6,cycling,0.0446,0.44,-0.0017,0.1876,0.0517,0.6009,1.337,-0.1142,-0.0402,-0.0662,-0.1073,-0.003,-0.1157,-0.0327,-0.0253,0.1181,0.0233,-0.1227,-0.4442,-0.0104,0.2336,-0.0172,-0.0358,0.0503,-0.9854,-0.0802,0.1372,0.15,0.1267,0.1017,1.2616,-0.0566,-0.2112,-0.32,-0.0969,0.0059,0.0108,-0.5408,0.0108,-0.8458,-0.0085,-0.0029,-0.0038,0.6147,0.0301,-0.0315,-0.0351,0.0225,-0.0038,0.0333,-0.0136,-0.0238,0.0101,-0.0155
556,5616,108,6,cycling,0.0218,0.2671,-0.1756,-0.0212,-0.3101,-0.9534,1.4327,0.1381,-0.0707,-0.1863,0.1516,-0.1469,-0.036,-0.0047,-0.0483,-0.0755,-0.0556,-0.0462,-0.1346,-0.1116,1.2501,0.065,0.0624,0.0547,-1.0249,0.0032,0.026,-0.0167,-0.0545,0.0078,0.1068,-0.0472,0.0729,0.1414,-0.1885,-0.0262,0.0184,-0.3507,0.0072,-1.1284,0.0218,0.0183,0.0251,0.6168,-0.0488,-0.0164,-0.0539,0.0163,0.0374,-0.0204,0.0627,-0.0284,-0.0042,0.0206
558,5618,108,6,cycling,0.0131,0.3352,-0.0039,-0.1142,-0.1341,-0.357,1.2139,-0.046,0.0178,-0.0887,-0.1186,0.036,-0.0524,-0.0332,0.018,-0.0108,0.0694,0.1433,-1.151,0.0264,0.2202,-0.0019,-0.0221,0.0237,-1.2078,-0.1004,-0.0174,0.0221,0.0323,-0.073,0.4844,-0.0014,0.2306,-0.2086,-0.0365,-0.0236,0.0301,-0.5724,0.0086,-0.9027,0.038,-0.0017,-0.0024,0.3924,-0.0318,0.0505,-0.0166,0.0012,-0.0021,0.0126,-0.0092,-0.0092,-0.035,-0.0087
559,5619,108,6,cycling,0.0051,0.4737,-0.0056,-0.0175,-0.1648,-0.3814,1.5091,-0.0518,0.0173,-0.0344,0.0414,-0.0243,-0.0347,-0.0011,-0.0347,0.0166,-0.0606,-0.0454,-0.0301,-0.031,0.2885,-0.004,0.0213,0.0648,-0.9405,0.0778,-0.0031,-0.0574,-0.0217,0.0189,-0.1522,-0.0044,-0.0546,-0.0289,0.0336,-0.0214,0.021,-0.266,-0.0049,-0.6869,0.0035,0.0058,0.0241,0.542,-0.0015,0.0088,-0.0486,0.0086,-0.0019,-0.024,0.0045,-0.0126,0.0016,-0.0102
560,5620,108,6,cycling,0.0222,0.4245,-0.0034,-0.1232,-0.3477,-0.6013,1.4165,0.064,-0.0001,-0.0162,-0.0211,0.0024,-0.0221,-0.0061,0.038,0.0408,0.0229,-0.036,-1.1681,-0.0304,0.1794,-0.0168,-0.0175,-0.0561,-1.0244,-0.0104,-0.0131,-0.0248,-0.045,-0.0501,0.263,-0.042,-0.0655,-0.0635,-0.0683,-0.0361,-0.0142,-0.3774,-0.0247,-0.9472,0.0106,0.0018,-0.0123,0.2604,-0.0278,-0.0089,0.0149,-0.0349,0.0013,-0.0087,0.0068,-0.0314,-0.0067,0.0135
563,5623,108,6,cycling,0.0485,0.3746,-0.034,-0.1119,-0.2442,-0.6034,1.419,0.0787,0.0645,0.1362,0.1718,-0.1266,-0.0569,-0.0075,0.0345,0.0766,0.1687,-0.0041,-0.3324,0.0551,0.1594,-0.02,-0.0027,0.0683,-1.124,-0.1883,-0.0584,0.0644,-0.0364,-0.0274,-0.3025,0.0515,-0.2103,0.125,-0.1175,0.1404,0.1286,-0.6167,-0.285,-0.7962,0.0485,0.0532,0.0136,0.497,0.0668,0.0623,-0.2011,0.1066,0.236,-0.2141,0.0503,0.2274,-0.1165,-0.0116
